Actual Data,Predicted Data
0.8,0.729980101
0.7,0.729980101
4.4,3.498046609
0.6,0.599893067
0.8,0.860709101
8.5,1.589939306
0.7,0.795266106
0.4,0.664854588
2.3,1.92628195
0.4,0.599893067
0.6,0.664854588
1.4,1.256467357
2.5,2.197127978
21.9,13.48560265
5.5,0.729980101
0.6,1.724156482
0.7,0.860709101
1.1,1.057944948
83.6,19.44074257
0.5,1.858804849
11.2,6.960997614
0.3,0.406027403
4.1,0.535099034
0.8,0.795266106
0.7,0.795266106
1.8,2.061524447
1.3,1.322910997
0.3,0.535099034
0.2,0.470475983
49.8,25.18471566
0.7,0.599893067
0.4,0.599893067
0.9,0.926305578
14.1,14.32550567
0.5,0.664854588
0.7,2.605825212
0.4,0.599893067
0.5,0.599893067
1,0.729980101
4.4,5.011047539
0.8,0.926305578
0.4,0.795266106
1.9,1.791428523
1.8,1.589939306
0.9,0.860709101
0.2,0.406027403
1.9,1.656992238
0.3,0.470475983
0.6,0.795266106
2.4,1.589939306
2,1.656992238
0.4,0.535099034
1.9,1.791428523
1.2,1.190156125
0.5,0.535099034
0.8,0.860709101
0.9,0.664854588
0.9,0.599893067
0.8,0.795266106
1.3,0.860709101
0.6,0.664854588
0.7,0.729980101
4.6,4.117959364
0.4,0.470475983
1.1,1.057944948
0.5,0.599893067
20.4,1.92628195
0.9,0.926305578
0.5,0.599893067
1.6,1.5230012
1.1,0.992052031
0.7,0.729980101
1.5,1.389483529
0.3,0.470475983
0.8,0.795266106
0.7,0.664854588
0.7,0.664854588
0.5,0.795266106
3.9,3.911311824
0.9,0.860709101
4.5,15.67798982
0.3,0.470475983
6.5,3.498046609
2.4,3.016768212
0.7,0.664854588
6.5,1.92628195
0.9,0.860709101
0.6,0.664854588
2.5,5.216108071
0.3,0.535099034
1.4,1.5230012
6.7,8.429434249
2.1,2.197127978
1.8,1.123980817
10,6.763479057
0.5,0.664854588
0.5,0.664854588
0.7,0.795266106
4.3,5.079458916
1.3,1.190156125
2,1.589939306
0.3,0.535099034
2.9,2.265056384
0.6,0.664854588
0.7,0.926305578
0.2,0.341756778
11.7,7.026566761
2.6,2.333064557
5,3.980200978
0.6,0.664854588
1.5,0.860709101
0.6,0.664854588
2.8,1.456181435
2.5,2.265056384
0.6,0.664854588
3.1,2.537532815
0.6,0.729980101
1,0.926305578
122.4,20.41649659
2.4,1.993856318
0.9,0.795266106
4.8,2.197127978
0.4,0.599893067
0.7,0.599893067
248.3,16.49352536
0.8,0.795266106
0.7,0.664854588
1.7,1.656992238
1.4,0.729980101
0.7,0.729980101
0.8,0.860709101
0.2,0.406027403
16.7,4.117959364
0.5,0.599893067
0.4,0.599893067
1.2,1.123980817
2.7,10.78342717
1.9,0.535099034
1,0.992052031
2.8,2.197127978
0.2,0.406027403
1.2,1.190156125
1.4,1.190156125
7.6,7.738065134
0.5,0.664854588
0.4,0.535099034
1.4,0.729980101
1.5,1.456181435
0.5,0.664854588
2.4,1.92628195
0.4,0.599893067
0.7,0.729980101
0.9,0.926305578
1.7,1.057944948
0.9,0.992052031
1.8,1.5230012
0.8,0.860709101
2.1,1.456181435
8,3.154119251
0.3,0.470475983
0.6,0.599893067
7.3,3.704644265
0.3,0.535099034
0.9,1.123980817
3.1,2.948153477
0.7,1.5230012
0.5,0.599893067
0.7,0.664854588
0.7,0.926305578
2.1,2.061524447
0.5,0.535099034
11.9,0.992052031
2.4,2.129282833
20.2,16.44227547
0.5,0.599893067
0.8,0.664854588
0.6,0.729980101
0.9,0.795266106
2.1,0.664854588
2.3,1.589939306
1,1.057944948
0.4,0.470475983
1,1.322910997
0.4,0.599893067
0.7,0.729980101
1.3,1.190156125
2.4,5.624446225
0.8,0.729980101
0.5,0.599893067
14.6,12.62953763
0.7,0.729980101
1.3,1.322910997
1,0.926305578
3.2,2.74259364
1.1,1.057944948
1.4,1.190156125
1.7,4.530839077
0.6,1.057944948
4.1,16.6373897
0.1,0.341756778
0.7,0.795266106
0.9,0.860709101
0.6,0.664854588
5.6,2.129282833
0.5,1.057944948
0.8,0.535099034
3.4,2.605825212
0.7,0.664854588
0.5,0.729980101
2,1.724156482
88,3.704644265
1.5,1.190156125
1.7,1.589939306
0.6,0.664854588
3.2,2.605825212
1.3,1.589939306
2.1,0.729980101
1.6,1.322910997
2.3,3.429211915
0.4,0.599893067
5.1,3.498046609
19.3,19.19998824
0.6,0.664854588
1.3,1.190156125
1.5,0.992052031
0.6,0.729980101
1.4,0.992052031
0.8,0.795266106
73.1,0.860709101
1.2,1.656992238
1.9,1.656992238
7.1,11.78174107
0.6,0.664854588
2.1,1.858804849
0.5,0.599893067
18.4,16.28286211
2.6,3.222848709
1,1.057944948
265.3,1.858804849
1,1.190156125
0.3,0.535099034
1,0.860709101
4.6,0.535099034
0.5,0.470475983
0.7,0.860709101
0.8,0.729980101
5.4,9.683040133
8.3,16.07185434
38.1,5.352505239
3.9,3.016768212
0.9,0.992052031
1.3,1.993856318
0.8,1.322910997
10.9,8.978057095
3.8,1.858804849
14.1,16.10498978
0.6,0.729980101
1.4,1.190156125
1.3,1.389483529
8.8,1.858804849
0.4,0.535099034
1.2,0.860709101
3,3.016768212
2.6,1.589939306
2.1,1.656992238
1.2,1.123980817
0.6,0.664854588
1,0.926305578
0.5,0.599893067
1.5,1.256467357
1.1,1.057944948
7,9.509780949
0.4,0.535099034
0.3,0.470475983
19,5.895089666
1.2,1.190156125
0.3,0.470475983
1.6,1.993856318
0.4,0.470475983
1.3,1.123980817
0.3,0.599893067
0.4,0.470475983
0.8,0.729980101
0.7,0.664854588
1.9,1.5230012
5.3,2.40114901
0.7,0.729980101
1.5,1.322910997
90.7,6.829451144
0.4,0.470475983
3.8,3.222848709
0.6,0.795266106
69.2,5.284339685
1.2,1.256467357
1.6,1.389483529
0.6,0.729980101
0.5,0.664854588
6.1,0.664854588
53.6,1.656992238
1.2,0.926305578
2.3,1.791428523
1.8,1.5230012
0.2,0.406027403
1.8,1.589939306
7.7,1.256467357
0.5,0.599893067
0.7,0.795266106
0.7,0.860709101
0.6,0.795266106
0.3,0.470475983
0.3,0.795266106
0.8,0.992052031
0.3,0.729980101
3.5,2.811062747
1.1,1.589939306
1,0.992052031
1.4,1.389483529
0.6,0.599893067
2.3,2.197127978
0.4,0.599893067
0.6,0.664854588
1.5,5.895089666
0.2,0.406027403
0.6,0.599893067
0.4,0.535099034
0.5,0.992052031
2.2,1.92628195
1.7,1.322910997
46.2,1.92628195
6.5,5.352505239
0.7,0.729980101
0.6,0.664854588
2.4,2.74259364
0.6,0.599893067
0.6,0.664854588
1.2,1.589939306
0.2,0.406027403
4.6,16.05446733
1.5,3.016768212
3.7,3.291609574
0.4,0.535099034
63.2,14.54778662
1.1,0.795266106
1.2,1.123980817
7.8,3.291609574
3.3,7.865356656
1.2,1.057944948
9.6,7.091996394
9.6,2.537532815
1.6,1.456181435
1.4,1.123980817
5,2.197127978
0.6,0.795266106
1,0.795266106
0.8,0.992052031
0.5,0.664854588
2.5,2.197127978
4.3,0.729980101
1.4,1.190156125
1.7,1.456181435
0.4,0.535099034
3.2,1.724156482
76.5,25.77330391
4.4,4.668247275
1.5,1.858804849
0.9,1.389483529
0.3,0.470475983
0.6,0.664854588
0.4,0.535099034
4.4,2.674179975
0.8,0.860709101
0.7,0.729980101
0.6,0.729980101
3.3,3.154119251
4.4,0.860709101
0.7,0.664854588
0.3,0.470475983
1.8,1.322910997
0.2,0.406027403
1.9,1.256467357
1.3,1.123980817
1,0.992052031
2,1.322910997
0.5,0.470475983
1.1,1.057944948
112.9,20.1503986
1.2,0.795266106
0.5,0.599893067
1,0.795266106
0.7,0.729980101
2.2,0.992052031
0.5,0.664854588
9.8,18.0264593
1.1,0.992052031
0.5,0.599893067
0.5,0.664854588
0.9,0.729980101
1.4,1.389483529
0.7,0.599893067
0.4,0.535099034
2.8,0.860709101
1.6,1.389483529
3.1,12.62953763
7.4,5.692236146
1.1,0.599893067
1.1,0.926305578
2.8,2.129282833
11.5,2.74259364
0.6,0.795266106
0.8,0.795266106
0.7,0.795266106
0.2,0.406027403
1,0.926305578
3.6,1.322910997
0.8,0.860709101
0.8,0.795266106
1,0.926305578
1.3,1.256467357
1.6,1.389483529
0.8,0.470475983
6.5,8.857552925
0.8,0.860709101
2.3,1.5230012
1.6,2.333064557
2.6,0.535099034
1.4,0.860709101
0.9,0.860709101
0.5,0.664854588
129.8,12.15087526
2,2.265056384
186.8,19.69222749
2.9,1.389483529
0.8,0.795266106
0.5,0.664854588
0.6,0.599893067
4.5,3.704644265
0.9,0.795266106
0.9,0.795266106
0.9,0.860709101
0.4,0.535099034
0.4,0.535099034
0.5,0.599893067
1.1,0.992052031
1.1,1.589939306
87.6,16.43099759
0.2,0.406027403
0.3,0.470475983
3.3,10.99152429
0.9,0.860709101
0.7,0.729980101
0.9,0.729980101
2.1,2.469306256
2.3,2.061524447
0.6,0.535099034
0.5,0.599893067
1.9,1.322910997
0.6,0.729980101
0.5,0.599893067
0.3,0.470475983
2.4,1.993856318
93.4,17.12411796
2.4,1.791428523
0.9,1.256467357
0.9,4.117959364
0.7,1.5230012
2,0.729980101
2,0.795266106
0.2,0.406027403
42.9,12.10569612
0.8,1.190156125
0.2,0.341756778
0.8,0.795266106
1.5,1.190156125
0.6,0.664854588
1,1.123980817
3.6,3.842420439
61.5,20.40870597
18.9,18.99989656
1.1,3.498046609
0.5,0.599893067
24.1,7.738065134
25,3.773530142
0.7,0.729980101
0.3,0.470475983
1.5,0.470475983
0.8,0.926305578
0.3,0.599893067
11,9.037996936
0.5,0.664854588
0.7,0.795266106
14.8,16.92848731
0.8,0.795266106
1.2,0.860709101
1.2,1.057944948
1.6,1.256467357
1,1.057944948
0.9,0.926305578
0.6,0.729980101
1.1,1.256467357
19.1,6.231283403
1.1,0.795266106
7.7,2.061524447
0.3,0.470475983
0.5,0.664854588
1.4,1.190156125
6.7,0.992052031
1.4,2.605825212
0.6,0.860709101
0.8,1.389483529
7,9.683040133
30.1,1.5230012
0.2,0.406027403
2,1.724156482
0.8,0.860709101
0.4,0.470475983
0.5,0.860709101
1.4,1.190156125
1.4,1.322910997
3.7,16.53103857
10.4,10.30034357
0.5,0.535099034
0.6,0.729980101
36.2,2.879583841
0.4,0.599893067
0.6,0.599893067
0.3,0.470475983
1.5,1.456181435
46,13.83032693
0.8,0.795266106
1,1.456181435
0.5,0.795266106
1.2,1.322910997
2.5,2.469306256
100.9,2.948153477
120.7,2.811062747
0.4,0.535099034
3.5,3.291609574
0.5,0.535099034
1.1,1.123980817
0.5,0.729980101
0.9,0.926305578
0.2,0.470475983
8.4,10.51755434
1.1,0.992052031
3.5,2.811062747
0.5,0.664854588
0.9,1.123980817
12.2,14.92099042
0.6,0.795266106
1,0.992052031
0.5,0.599893067
1.5,1.5230012
23.1,11.96850476
3,4.805503508
0.9,1.389483529
0.3,0.470475983
0.5,0.664854588
0.5,0.599893067
0.9,0.795266106
0.7,0.664854588
3.8,1.256467357
1.1,2.061524447
1.1,1.389483529
0.9,1.322910997
3.1,3.498046609
0.6,0.729980101
2.5,2.879583841
1,1.057944948
0.8,2.674179975
1.8,1.389483529
1.8,2.40114901
0.2,0.406027403
0.6,0.729980101
0.6,0.729980101
0.6,0.729980101
1.1,1.190156125
0.6,0.664854588
1.5,1.322910997
0.7,0.729980101
1,0.992052031
0.5,0.664854588
0.3,0.470475983
0.8,0.860709101
0.4,0.470475983
0.5,0.599893067
0.4,0.599893067
1.5,0.926305578
7.2,7.416962727
0.5,0.599893067
0.5,0.535099034
8.7,3.154119251
1.4,1.190156125
1.1,1.190156125
2,1.5230012
4.5,2.469306256
0.8,1.123980817
0.5,0.599893067
0.5,0.599893067
5,15.16020256
2.8,4.255669251
1.1,1.057944948
0.5,0.664854588
2.5,2.265056384
0.8,0.795266106
1.2,1.190156125
0.8,0.926305578
1.9,1.724156482
1.1,0.535099034
2.5,2.197127978
3.3,2.469306256
0.9,0.992052031
3.1,0.926305578
0.3,0.535099034
9.9,16.26263132
1.4,3.429211915
0.7,0.860709101
1.6,1.123980817
0.6,0.664854588
19.4,7.091996394
0.2,0.535099034
1.8,2.129282833
0.6,0.664854588
0.9,0.926305578
0.6,0.664854588
1.1,1.057944948
2.1,2.061524447
0.5,0.599893067
3.7,1.057944948
1,1.057944948
0.9,0.795266106
4.1,3.498046609
0.9,0.992052031
3.7,2.469306256
0.8,0.860709101
47.6,17.37360667
1.1,0.795266106
0.7,1.057944948
9.5,20.36086059
4.8,0.860709101
2.9,2.674179975
0.9,1.057944948
2,1.589939306
1.4,1.256467357
0.2,0.406027403
1.8,2.061524447
16.3,14.41080143
1.8,1.190156125
0.6,0.729980101
0.4,0.406027403
0.7,0.729980101
0.7,0.729980101
2.5,1.791428523
1,0.860709101
1.2,2.129282833
0.9,0.992052031
3.9,7.157283944
0.3,0.470475983
225.8,15.25976071
0.6,0.729980101
1.8,1.656992238
0.3,0.535099034
4,1.724156482
1.9,1.123980817
0.3,0.470475983
3.1,3.016768212
1.6,0.729980101
32.4,10.40944472
2.5,1.993856318
0.4,0.664854588
0.4,0.664854588
0.9,0.926305578
2.9,1.123980817
2.3,1.791428523
2.3,0.599893067
0.6,0.729980101
0.4,0.470475983
0.5,0.599893067
1.6,1.589939306
0.6,0.664854588
3.3,2.469306256
3,7.991963333
0.4,0.470475983
0.8,0.860709101
1,0.860709101
3.6,3.429211915
0.5,0.599893067
11.2,15.91639924
0.2,0.406027403
1.8,1.123980817
1.1,0.926305578
1.5,1.456181435
0.5,0.729980101
0.8,0.729980101
4.7,1.389483529
1.4,3.360398441
1.8,1.589939306
0.7,0.664854588
1.8,1.791428523
0.5,0.599893067
1.6,1.656992238
4.2,3.704644265
0.7,0.729980101
4.5,1.724156482
0.9,0.860709101
5.4,2.674179975
0.7,0.729980101
0.9,0.860709101
1.4,1.322910997
0.5,0.599893067
0.8,0.860709101
0.4,0.535099034
1,1.322910997
0.3,0.470475983
0.7,0.795266106
0.6,0.926305578
1.8,1.791428523
3.9,0.664854588
0.5,0.599893067
1.3,0.860709101
2.1,1.791428523
13,16.70589081
1.1,1.057944948
2.2,1.791428523
18.2,7.610107314
1.9,2.265056384
0.3,0.535099034
0.3,0.535099034
0.5,0.599893067
0.3,0.535099034
0.4,0.535099034
0.6,0.664854588
0.9,0.795266106
20.6,16.25732959
0.5,0.470475983
0.6,0.664854588
2.4,1.389483529
2.6,4.324497825
0.8,0.860709101
4.5,8.917908463
1.3,1.190156125
0.4,0.406027403
1.1,1.123980817
0.3,0.470475983
11.8,5.352505239
2.7,2.674179975
0.6,0.795266106
1.1,1.456181435
0.9,0.992052031
22.4,16.47840441
0.2,0.406027403
1.7,2.674179975
1.2,0.860709101
1.1,0.992052031
1.5,1.322910997
1.6,1.322910997
14.3,1.256467357
19.4,3.154119251
2.2,1.92628195
2.4,0.795266106
2.8,0.535099034
0.6,0.599893067
1,1.123980817
0.5,0.535099034
0.9,0.795266106
1.2,1.123980817
2.1,1.656992238
0.6,0.599893067
0.4,0.535099034
0.9,0.926305578
1,1.322910997
38.7,0.860709101
1.5,0.664854588
1.4,0.992052031
2.7,1.5230012
58,2.879583841
0.4,0.535099034
0.6,0.729980101
2.2,1.589939306
24.9,16.47046219
98.5,21.17593429
1,0.992052031
2.1,4.324497825
1.4,1.256467357
1.3,1.322910997
0.8,0.795266106
1.3,1.92628195
113.2,1.456181435
0.5,0.535099034
5.4,4.805503508
0.2,0.406027403
0.3,0.470475983
1.1,1.190156125
0.8,1.190156125
1.1,1.057944948
2,1.5230012
0.7,0.795266106
0.9,0.926305578
1.3,1.656992238
0.9,0.860709101
19.1,16.5904977
0.8,0.795266106
1.7,1.456181435
22.1,16.25192761
2.8,2.74259364
0.5,0.599893067
0.2,0.406027403
5.7,2.333064557
4.1,2.879583841
2.4,5.011047539
2.2,3.085424612
0.7,0.795266106
0.6,0.729980101
2,1.724156482
0.8,0.795266106
1.2,0.926305578
0.3,0.535099034
6,16.46856111
4.7,7.991963333
2.1,0.926305578
66.5,23.33157209
0.3,0.535099034
1.4,1.456181435
0.9,1.256467357
0.7,2.879583841
4.3,3.911311824
0.9,0.992052031
0.8,2.40114901
1.2,0.926305578
0.5,0.599893067
0.6,0.599893067
1.7,1.389483529
2,1.057944948
0.8,0.860709101
1,0.926305578
1.4,0.729980101
0.8,0.860709101
0.8,0.860709101
3,3.291609574
1.6,1.123980817
0.3,0.406027403
0.7,0.729980101
0.8,0.795266106
0.3,0.470475983
11,15.11879879
1.3,1.057944948
0.9,0.860709101
0.2,0.406027403
222.5,4.186822009
1.3,1.456181435
2.8,1.791428523
0.7,0.926305578
2.8,2.605825212
2.3,1.92628195
14.1,8.180549576
2.6,2.265056384
1.9,1.123980817
0.9,1.5230012
45.8,3.566899143
0.5,0.599893067
1.3,0.795266106
0.7,0.664854588
0.8,0.795266106
1.2,1.123980817
0.7,0.729980101
1,0.992052031
0.7,0.664854588
0.6,0.729980101
1.7,1.256467357
1.3,1.190156125
0.5,0.664854588
3.1,3.222848709
1.3,1.057944948
1.6,1.389483529
0.6,0.729980101
1.7,4.668247275
0.3,0.535099034
3,3.704644265
2.2,2.811062747
0.7,0.860709101
0.7,0.860709101
1.4,0.729980101
3.3,3.016768212
2,0.992052031
0.4,0.470475983
0.5,0.535099034
2,1.993856318
0.9,0.795266106
2.1,1.656992238
1.9,1.858804849
0.2,0.406027403
0.2,0.406027403
1.9,1.724156482
2.7,2.40114901
1.7,1.589939306
1.1,0.992052031
0.7,0.729980101
3.2,2.948153477
0.2,0.406027403
0.9,0.926305578
0.5,0.535099034
77.8,22.7076279
0.7,0.664854588
3,3.291609574
1.6,1.389483529
1.7,1.256467357
0.5,0.664854588
9.8,10.57123425
0.8,0.535099034
4.2,6.231283403
0.9,1.322910997
1.8,1.589939306
0.4,0.535099034
2.6,2.537532815
0.3,0.470475983
0.3,0.535099034
0.6,0.664854588
0.8,0.926305578
2.6,5.692236146
2.9,1.123980817
0.9,0.926305578
0.6,0.729980101
23.1,1.589939306
0.9,0.926305578
4.8,6.56479923
0.2,0.406027403
6,1.123980817
2.2,3.291609574
1.5,1.322910997
0.2,0.406027403
0.6,0.470475983
3.8,1.123980817
4.9,15.09775338
0.3,0.470475983
0.4,0.470475983
0.7,0.664854588
0.8,0.860709101
85.5,16.31042285
0.4,0.599893067
0.4,0.664854588
0.8,0.599893067
0.9,0.992052031
0.8,0.992052031
423.6,1.724156482
1.6,1.389483529
0.4,0.599893067
4.1,8.614100272
0.9,0.992052031
1.6,1.322910997
0.2,0.406027403
1.9,2.469306256
2.7,0.470475983
0.4,0.535099034
0.8,0.860709101
1,1.389483529
3.4,3.222848709
0.9,1.190156125
0.4,0.535099034
6.9,9.567760848
1.5,1.5230012
4.3,4.736895976
4,4.049084591
7.1,13.72979162
2,2.129282833
0.7,0.729980101
6.3,2.469306256
2.3,1.456181435
0.4,0.535099034
1.2,0.992052031
9.6,0.535099034
1.4,2.061524447
0.3,0.470475983
34.7,13.96056312
0.9,1.057944948
1.4,2.129282833
1.3,1.256467357
1.6,1.389483529
1.5,1.256467357
6,5.420601689
1.1,1.057944948
1.4,1.123980817
1,0.992052031
3.6,2.265056384
0.5,0.599893067
1,0.992052031
0.7,0.664854588
0.4,0.599893067
0.5,0.599893067
1.3,0.664854588
2.2,2.469306256
2.6,2.129282833
12,0.535099034
0.8,0.795266106
0.7,0.795266106
1.4,2.74259364
94.4,23.4343087
0.6,0.664854588
0.6,0.860709101
0.8,0.860709101
0.9,0.926305578
0.6,0.729980101
1.6,1.456181435
0.6,0.664854588
0.6,0.664854588
0.6,0.860709101
2.1,2.197127978
1,0.729980101
0.3,0.470475983
4.2,1.858804849
0.9,0.795266106
6.3,1.92628195
1.7,0.795266106
0.1,0.341756778
0.5,0.664854588
0.8,0.860709101
0.8,0.992052031
0.8,0.795266106
0.3,0.729980101
0.8,0.729980101
1.7,1.456181435
1.2,1.256467357
2.1,1.724156482
0.7,0.729980101
3,2.537532815
15.8,15.77318212
1.3,1.190156125
2.8,1.322910997
2,1.656992238
2,1.656992238
0.5,0.599893067
5.6,14.14782604
0.5,0.599893067
0.4,0.535099034
1.9,1.5230012
0.5,0.535099034
2.1,1.656992238
0.3,0.470475983
0.5,0.470475983
163.9,19.45412585
0.6,0.470475983
2.1,1.724156482
2,1.5230012
2.8,0.795266106
0.6,0.664854588
1,0.992052031
4.4,8.552739333
1,1.190156125
0.2,0.406027403
0.6,0.535099034
0.6,0.795266106
0.4,0.406027403
2.2,0.599893067
0.7,0.729980101
1.6,1.057944948
2.2,1.791428523
2.2,1.858804849
0.7,0.795266106
4.5,7.674168338
0.9,0.795266106
7.4,16.75823254
0.8,0.664854588
0.8,0.795266106
1.1,0.992052031
1.4,0.992052031
5.4,1.656992238
1.1,1.057944948
0.5,0.860709101
0.3,0.470475983
7,6.164247622
0.9,0.729980101
1,0.664854588
0.4,0.599893067
1.1,1.057944948
1.3,1.123980817
5.8,8.491183307
0.3,0.470475983
2.8,2.605825212
4,1.656992238
80.8,16.46659867
0.4,0.535099034
0.6,0.664854588
1.1,1.256467357
1,1.322910997
0.4,0.535099034
55,4.599560578
1.3,1.791428523
0.3,0.470475983
0.6,0.664854588
0.2,0.406027403
3.3,0.599893067
1.1,0.992052031
5.4,6.298212031
0.4,0.535099034
0.6,0.729980101
1.4,1.389483529
0.4,0.535099034
0.9,1.057944948
2.5,0.599893067
0.8,1.123980817
0.4,0.535099034
2.3,11.96850476
0.4,0.535099034
0.7,0.795266106
0.9,0.860709101
0.5,0.599893067
1.3,1.256467357
1.5,1.190156125
659.4,16.41572707
0.8,0.729980101
3.6,1.057944948
65.1,12.28475325
136.9,3.980200978
0.7,0.795266106
0.7,0.599893067
15,12.62953763
1.4,1.057944948
1.6,1.456181435
0.9,0.729980101
1.9,6.960997614
0.9,1.322910997
0.6,0.729980101
0.2,0.406027403
0.2,0.406027403
0.7,0.729980101
3.6,1.389483529
0.3,0.470475983
0.3,0.470475983
0.4,0.599893067
0.4,0.599893067
0.9,0.926305578
0.2,0.406027403
0.9,2.40114901
10.2,9.393148836
0.4,0.535099034
1.3,1.123980817
0.4,0.535099034
256.7,16.61698308
3,3.222848709
5.5,0.535099034
0.9,1.057944948
1.1,1.057944948
1.1,1.190156125
0.5,0.599893067
0.9,0.795266106
5.7,2.879583841
0.7,1.123980817
1.2,1.057944948
11.9,19.26006096
0.7,0.535099034
0.2,0.406027403
0.7,0.795266106
0.4,0.535099034
94.8,24.76570478
1.9,0.926305578
1,0.992052031
2.6,2.061524447
0.9,1.123980817
1.3,0.795266106
0.7,0.795266106
1.2,0.729980101
3.6,3.704644265
0.9,0.860709101
0.3,0.470475983
1.9,5.079458916
1.4,0.729980101
3.6,2.061524447
1.4,1.190156125
1.9,2.333064557
0.6,0.664854588
1.3,0.992052031
1,1.057944948
0.4,0.664854588
13,2.265056384
8.3,4.874066709
1.3,1.190156125
1.3,0.795266106
0.5,0.535099034
31.9,18.2319114
0.3,0.535099034
0.2,0.406027403
0.3,0.470475983
1,0.992052031
3.9,8.305365364
12.5,13.11322079
0.7,1.057944948
1.4,1.256467357
1.4,2.197127978
0.9,0.992052031
0.6,0.795266106
0.4,0.535099034
5.4,3.360398441
2.1,1.724156482
5.7,4.805503508
0.4,0.599893067
2.9,2.74259364
322.5,25.91948044
1.1,1.057944948
0.5,0.664854588
1.7,1.389483529
155.5,9.567760848
2.8,2.40114901
0.4,0.535099034
0.9,0.860709101
2.4,1.389483529
1,0.992052031
0.6,0.664854588
3.1,2.811062747
1.8,1.322910997
6.6,2.469306256
1.7,1.389483529
4.5,3.154119251
1,0.926305578
0.5,0.535099034
0.6,0.664854588
0.3,0.535099034
1.2,0.795266106
2,1.724156482
9.1,1.791428523
0.5,0.599893067
0.7,0.664854588
1.3,1.256467357
1.3,1.190156125
0.5,0.535099034
1.8,0.860709101
0.4,0.535099034
0.9,0.926305578
0.8,0.664854588
0.8,0.860709101
0.8,1.190156125
0.6,0.664854588
0.7,0.664854588
1065.7,3.291609574
215.3,19.55716684
0.4,0.535099034
1.6,1.057944948
2.1,0.729980101
1.1,0.992052031
1,0.992052031
7.5,6.298212031
2.8,1.993856318
0.9,0.860709101
15.6,0.729980101
0.6,0.664854588
1.9,1.322910997
0.7,0.795266106
1.9,1.456181435
1,0.992052031
1.9,1.057944948
0.3,0.470475983
3.1,2.197127978
0.3,0.470475983
0.8,0.729980101
2.9,1.389483529
46.4,11.73436754
86,16.43604834
0.7,0.664854588
0.5,0.599893067
0.8,1.190156125
0.7,0.992052031
1.4,1.190156125
3,2.537532815
1.7,0.926305578
2,1.389483529
0.3,0.470475983
1.5,1.389483529
0.2,0.406027403
0.5,0.599893067
1.1,1.057944948
0.4,0.535099034
0.6,0.729980101
2.5,3.842420439
4.6,2.197127978
0.5,0.664854588
0.9,0.664854588
2.8,5.556575186
3.2,2.061524447
1.8,4.255669251
0.6,1.190156125
93.1,14.43871364
0.5,0.599893067
2.3,3.222848709
0.4,0.599893067
0.6,0.664854588
0.3,0.470475983
0.8,0.926305578
15.7,15.24029574
0.6,0.860709101
6,4.805503508
0.7,0.729980101
1,0.926305578
6.1,1.724156482
0.3,0.406027403
3.6,3.154119251
7.5,10.67783834
2.9,2.74259364
32.1,2.674179975
1.4,0.992052031
1.9,1.256467357
2.8,1.858804849
11.3,6.498327058
1.2,1.123980817
1.1,0.795266106
0.3,0.470475983
3.9,1.389483529
1.4,1.256467357
28.1,3.222848709
1,0.729980101
0.6,0.729980101
0.5,0.599893067
1,0.926305578
1.7,1.456181435
1.2,1.256467357
117.3,7.157283944
0.7,0.860709101
0.5,0.664854588
0.7,0.599893067
0.4,0.599893067
0.7,0.795266106
0.2,0.406027403
0.6,0.729980101
1,0.992052031
8.7,2.197127978
0.9,0.926305578
9.5,13.22785737
1.5,1.322910997
0.2,0.406027403
0.7,0.729980101
1.7,1.389483529
2.2,4.530839077
24.9,24.99998828
2.4,1.190156125
0.7,0.992052031
8.9,7.674168338
1.5,2.74259364
5.5,0.795266106
4.1,4.324497825
0.7,0.860709101
45.6,10.07920795
1.6,1.190156125
3.4,9.157242821
1.3,1.656992238
1.1,0.860709101
1.5,1.190156125
0.6,0.664854588
7.6,5.895089666
1.9,2.129282833
1.6,1.456181435
0.8,1.190156125
1.4,0.470475983
0.7,0.664854588
1.3,1.190156125
0.6,0.729980101
0.6,0.795266106
0.8,0.535099034
0.4,0.535099034
2.6,3.635766149
0.4,0.535099034
2.3,2.40114901
1.3,10.99152429
5,1.057944948
0.5,0.535099034
2.2,1.656992238
3.5,0.664854588
166.5,5.488626009
0.6,0.795266106
2.2,6.298212031
1,0.926305578
3,2.879583841
0.3,0.535099034
0.4,0.470475983
3.6,16.28286211
1.3,1.190156125
0.5,0.599893067
0.2,0.470475983
0.4,0.599893067
1.9,10.40944472
1.9,1.456181435
0.6,0.664854588
1.6,1.858804849
11.5,16.98833149
0.1,0.341756778
1.3,1.256467357
1.4,1.190156125
0.6,0.729980101
0.8,0.795266106
0.7,0.729980101
0.5,0.535099034
0.9,0.535099034
0.7,0.729980101
0.1,0.341756778
1.5,1.322910997
0.8,0.860709101
0.8,0.599893067
0.6,0.406027403
0.2,0.470475983
0.6,0.729980101
2.1,1.724156482
0.5,0.599893067
0.4,0.795266106
0.4,0.599893067
2.2,3.360398441
0.6,0.729980101
1.2,0.992052031
1.1,0.664854588
0.4,0.535099034
0.4,0.470475983
2,1.589939306
0.8,0.926305578
1.9,1.589939306
0.8,0.992052031
1.7,1.656992238
0.7,0.729980101
1.4,1.256467357
1.2,1.256467357
0.5,0.599893067
1.2,1.190156125
0.6,0.664854588
0.5,0.729980101
52.8,0.599893067
0.4,0.535099034
0.6,0.795266106
2.4,2.333064557
