Actual Train,Predicted Train
1.8,1.730599879
4.2,4.232594426
3.1,3.193455281
2.7,1.825122633
3.4,3.283306348
2.8,2.215260919
1.3,1.338630972
2.1,2.119336327
28.2,12.18434368
2.7,2.957428467
0.8,0.653884851
5,9.172903429
1.4,1.584060486
1.6,1.622286686
1.6,1.877426733
7.9,7.792714563
1.5,1.524943193
1.2,1.187830427
9.3,8.502761339
4.2,4.345572301
0.6,0.675437972
1.2,1.157708089
0.7,0.752644302
2.4,2.247120179
2.8,3.651252154
4.3,3.216530792
2.7,2.340452113
0.6,0.662654015
2,2.103966674
7,7.121277819
3.7,3.627400154
1.2,1.247758351
4.6,4.969891208
2.2,2.021679754
11.7,11.59959023
1.4,1.261765035
0.8,0.844852196
4.4,4.575008294
3.6,3.816920546
11.5,11.7067081
1.6,1.460580267
2.7,2.830347919
2.9,2.960297236
1.4,1.368048169
1,1.163836743
1.1,1.60045956
1.1,1.177774117
1.5,1.431262191
2.8,3.261620743
1,1.35223713
10.7,7.50438551
2.2,2.201111483
1.9,1.710324835
3.1,3.071244755
3.5,3.550823973
8.1,8.64434138
2.6,2.85145649
2.3,2.38030189
2,2.081476909
1.2,1.35312887
2.3,2.446861233
2.5,2.51094981
3.1,3.549077324
1.6,1.305789165
0.8,0.818160512
7.4,7.649346472
1.6,1.560633387
1.4,1.44077365
3.5,1.594878186
1.5,1.44592185
4.7,4.418761115
1,0.997405126
1,0.997686916
0.9,0.997457828
0.8,0.752032497
1.9,1.827085505
1.9,1.895321934
3,2.988654031
1.9,3.038543172
2.4,2.413864906
2.6,2.60804215
2.8,2.642461331
2.1,2.087990804
2.1,2.022327521
10.5,10.1795103
2.6,2.688403128
7.2,7.068684279
1.5,1.621735453
2.3,2.233318262
5.9,5.575873972
1.4,1.353457135
3.3,3.429331584
11.5,11.27853026
3.3,3.028616756
1.8,1.348332079
3.2,3.276045867
2.6,2.703683019
4.3,5.170185156
0.6,0.61443991
15,12.45246503
1.4,1.356690886
6.1,5.636020664
1.1,1.083669211
4.5,4.638685222
1.3,1.432625397
1.4,0.954012182
1.8,1.939728368
2.6,2.796940139
3.3,3.39355582
1.3,1.311479921
1.6,1.508222249
4.7,5.686160204
1.6,1.445894284
8.5,8.603055352
2.2,2.428397073
0.6,0.627200506
2.2,2.067603444
2.3,2.185040642
2,2.023075706
2.6,2.467183975
2.6,2.5107321
11.6,12.28486437
3.2,2.248741215
2,1.584554968
3.8,6.986730442
3.7,3.105533441
8.1,7.762948864
1.4,1.353270839
4.1,3.593415
14,12.20785794
7.2,8.33998031
9.8,9.219067438
3.1,3.017454912
3.6,3.863657173
2.2,2.211254533
2.6,2.298198449
2,2.024669342
0.8,0.900052631
4.1,4.006529276
2.3,2.055988027
1.4,1.24584989
3.3,3.802625853
1.3,1.463412713
8.5,9.145919148
5.3,5.966087903
2.9,2.881030792
1.6,1.620193375
1.2,1.097646445
2.4,2.523195834
2.6,2.51094981
1.7,1.8000893
2.5,2.494165156
2.2,2.119366582
2.1,2.021679754
1.8,1.224592904
7.4,8.014963209
2.1,2.385859293
0.9,1.070337033
1.4,1.362120784
5.2,4.991366412
0.8,0.900052631
0.8,0.913276179
1.5,1.670406816
0.8,0.902039032
1.6,1.622286686
0.5,0.588928798
1.2,1.024885692
7.8,6.073470034
1.9,1.730749462
0.7,0.688545827
3.5,3.891316216
1.5,1.510350983
1.6,1.619822265
0.7,0.818102427
0.7,0.68825654
6.5,5.77705264
1.3,1.235314517
3.2,2.840501386
1.5,1.402666256
0.7,0.805742062
1.4,1.528985719
3.2,2.793708928
1.8,1.730932355
1.4,1.248022747
2.2,1.701760545
1.8,1.147163509
1.6,1.622903879
3.7,3.946065211
4,3.83105972
0.9,0.765854448
2.3,2.315036383
1.6,1.607668862
0.5,0.60160516
1.3,1.261765035
2.6,2.607782879
3.1,4.25219164
1.3,1.261765035
1.7,1.634804147
2.2,2.380109728
1.8,1.987996202
0.8,1.536986427
1.2,0.96856953
2.6,2.641342963
3,3.268696038
1.1,1.247387808
5.8,5.760212351
2.8,2.802331002
1.8,1.990136932
0.9,1.069776532
3.5,3.826479729
1.2,1.329812694
0.8,0.819144052
2.5,1.762167239
0.9,1.03180654
1.4,1.338605883
2.5,2.656426688
1.5,1.445873638
4.6,4.821890971
1.1,1.024953926
1.4,1.445894284
3.2,3.202884488
3.1,3.183264539
3.2,3.070967172
2,2.111735229
3.4,2.810418672
5.3,5.283042576
2.5,2.525625284
6.4,6.798302623
1.7,1.584554968
1.6,1.726197332
0.9,0.754582369
2.4,0.993767226
2.3,2.358374292
2.3,2.780299365
1.1,1.097602932
6.9,6.834372535
2.8,2.773681836
4.4,4.493486908
2.3,2.41286554
1.7,1.428491713
0.9,0.913903393
2.5,2.315592507
1.3,1.26427039
1.1,1.083723324
0.5,0.589160174
4.8,4.801685773
1.9,1.99066782
3,3.104322942
0.7,0.738963954
9.1,8.115633988
1.4,1.577890805
3.2,3.210362218
1.9,1.095204035
0.7,0.714849599
3.1,2.413864906
0.4,0.518770888
1,0.845622898
2.2,2.120556513
1.3,1.34140425
1.9,1.961649551
2.3,2.2703994
1.2,1.262141836
3.9,4.876097961
1.1,1.083858827
1.9,1.912318184
1.5,1.525094982
1.6,1.619737234
1.5,1.155756458
2.3,2.266758155
0.5,0.601888894
2.4,4.911259043
5.8,5.699870015
1.4,1.431191716
1.4,1.431394434
1.6,1.519968679
0.9,0.913276179
2.5,2.593618395
1.1,1.15817885
2.8,2.353831664
4,4.108686725
1.3,1.186130964
2.2,2.685589038
1.8,2.02371145
0.9,0.900625984
1.1,0.941577985
2.8,5.455969653
2.3,2.380737121
1.3,1.247440729
1.6,1.539829597
2.8,3.030901985
4.9,4.609692426
4.1,4.346556374
0.8,0.805407884
2.1,2.022670083
1.9,1.854247684
1.1,1.159279939
1.4,1.31912747
1,0.997457828
2.3,2.315024181
2.2,2.282818613
1.5,1.445983638
2.4,2.935025404
0.9,0.891378809
2.6,2.483750528
3.8,4.005633941
0.7,0.752644302
1.5,1.312625274
0.7,0.765347483
1,0.984784667
2,1.908561946
9.8,8.159163005
2.1,2.332102771
1,0.984421962
1.6,0.981595779
2.2,2.36834562
1.5,1.525831235
2.9,2.544494935
0.7,0.806635012
1,0.905634437
4.7,4.610899001
2.1,2.252773955
0.5,0.675810181
2.2,2.298923918
5.4,5.297212333
2.3,2.298923918
0.8,0.831650512
1.3,1.708206218
2.7,2.704893216
1.1,1.247405681
1.1,1.145041463
6.2,6.592681046
2.7,2.994961546
1.6,1.61593732
4.5,4.270475307
5.5,5.336288738
1,1.344143186
0.8,0.913903393
0.7,0.81878579
7.3,11.3436435
2.3,2.2995706
4,3.207525712
4.6,5.16014791
9.9,9.912302907
8.6,7.076269634
4.2,3.425393567
0.9,0.831883345
0.6,0.916687354
0.4,0.576951658
1.1,0.885008824
0.8,0.832190892
1.3,1.171852463
7.3,7.144298807
1.4,0.898434037
6.1,5.37911446
1.2,1.097646445
1.3,1.097588546
3.2,3.262356018
11.4,9.636217148
1.8,1.81170921
1.1,1.071066653
2,1.743168521
0.6,0.752069642
1.2,1.219286685
1.4,1.896432821
4.3,3.085292956
4.6,4.496410448
3.2,3.18258671
1.5,1.369084734
7.1,7.297722694
1.5,1.139967909
1.7,1.555708368
5.8,4.372828819
3,3.182640838
1.8,1.945646477
1.5,1.758931144
2,1.901746
1.5,1.095671735
3.1,3.088528133
0.5,0.589392749
2.1,2.021590982
5.8,6.277475344
1.7,1.461475117
4,6.358633917
1.9,1.990249869
4.7,4.640558271
1.7,1.797031402
2.7,2.526971622
1.3,1.261704316
1.3,1.099714957
1.3,0.858049895
1.6,1.619974363
0.8,0.832190892
1.2,1.510105944
1.5,1.837696344
0.7,0.752644302
0.7,0.818293868
1.7,1.71573532
4,4.295679794
2.7,2.784830746
1.3,1.276312059
0.8,0.818502344
3.5,3.179959487
3.6,3.824866426
1,1.157708089
0.6,0.614646491
0.8,0.914250503
1.4,1.36784037
0.7,0.752186617
3.6,3.852300397
2.3,2.606732449
1.3,0.954054244
0.7,0.738963954
1.7,1.516952063
6.2,5.891012128
1.3,1.261699336
1.3,1.247564294
3.7,3.721619472
1.3,1.265607874
2.7,2.607782879
2.1,2.021679754
0.8,1.043035489
3.2,3.358119167
12,9.131825748
2,2.103427117
4,4.281491816
10.3,9.903051945
3.4,3.427409027
1.2,1.261779827
2.1,2.103373606
1.1,1.069743619
7.6,7.292864192
2.2,2.784486936
2.6,2.515595402
4.9,4.106863285
14.9,13.75284696
0.7,0.739461719
1.6,1.367981302
1.3,1.416671588
2.5,2.398344285
3,3.202827729
1,0.997686916
3.2,2.915010753
5,4.900263549
1.4,1.495318066
2.2,1.689715557
1.2,1.164316571
1.3,1.11243985
2.9,7.328011085
1.3,1.510134028
0.5,0.792367324
0.8,0.831650512
0.7,0.818502344
3.1,2.835400757
2,1.842525579
1,0.926783768
0.5,0.6628531
2,1.908561946
0.8,0.845291486
1,1.069783362
1.8,1.90854023
1,0.927530938
1.1,1.069783362
2.6,2.60884657
1.4,1.338605883
3,2.993397263
4.7,4.971707089
1.3,1.27370188
2,2.022764892
4,3.902706474
1,1.083858827
3.2,2.343856274
1.4,1.280953175
1.1,1.025308496
2.2,2.218437261
3,3.181722134
1.5,1.12617792
1,0.997519819
5.9,6.201536764
1.3,1.353106556
0.6,0.688372687
8,7.933605081
1,0.997405126
4.3,3.687377924
1.2,1.172129115
0.8,0.831409598
2.8,3.347801792
1.4,1.353106556
1.4,1.524985081
1.7,1.73058337
2,2.103456989
1.1,1.074143252
11.2,11.099939
4.4,4.300245905
3.3,2.352824172
1.9,2.056352246
1.3,1.171852463
1.3,1.353712664
0.8,0.739461719
3.2,3.275697886
11.9,11.79981579
0.8,0.983771969
1.9,1.827085505
2.8,2.706698592
5.8,6.036838212
0.7,0.831883345
0.5,0.818293868
2.5,2.331260762
1.6,1.477722609
1.6,1.164118661
3.2,3.335878725
1.1,1.338650747
0.8,0.832190892
0.7,0.752644302
1.8,1.811668393
0.9,0.930113723
1.4,1.078412304
3.5,3.53794027
1.1,1.361524471
8.2,8.213321597
1.8,1.90072249
3.4,3.353620313
3,3.088074222
2.3,2.301291546
0.6,0.663129048
1.6,1.621735453
0.7,0.831401814
0.4,0.700644492
5.7,5.794897979
5.9,6.882727774
3.7,3.681271353
1.7,2.155609802
3.2,2.619433657
1.5,1.534427174
1.4,1.700273645
2.4,2.448055093
3.9,4.078783893
1.5,1.539829597
1.8,1.81170921
1.3,1.261925718
0.6,0.639989645
3.7,2.860874211
0.7,0.675373405
1.8,1.530558142
0.9,1.121234655
5.6,5.774962071
6.5,7.114123925
2.2,2.119266044
1.8,1.73058337
1.3,1.326663146
0.8,0.765207385
3.3,2.459081549
1.2,1.171814475
1.4,1.417818375
0.8,1.102897665
3.4,3.465150318
1.4,1.339427834
2.1,2.573775305
1,0.997425839
0.7,0.886502315
2,1.680589296
0.7,0.739219754
1.4,1.431191716
1.6,1.700994164
4.6,5.171146683
0.8,0.701534126
1.7,1.411291266
1.3,1.35312887
6.3,5.975229435
2.7,2.802331002
1.6,1.524969468
5.5,5.120428329
1.3,1.261765035
2.9,2.849392899
2.2,2.161666035
1.9,1.519588213
1.2,1.173083475
15.3,11.87839309
2.2,2.34904282
1.2,1.15884198
2.1,2.119366582
1.3,1.35322102
0.9,0.913903393
2.6,1.680185118
2,1.628622873
0.8,0.752377589
1.8,1.665681098
4.6,5.250688318
1.3,1.41742881
1.2,1.04993982
3.8,3.101269213
1.5,1.408005172
1,0.871415337
1.6,1.524943193
2.5,2.136353933
5.5,5.468200212
1.3,1.356690886
2.8,7.035086747
0.8,0.901023421
2.4,2.397179433
0.8,0.845622898
1.5,1.541685742
1.9,1.827159239
1.8,1.82772182
1.8,1.862385547
1,1.069783362
1.6,1.700125104
2.1,2.203677352
0.9,0.914250503
1.3,1.339427834
1.3,1.251829732
9.4,9.369973258
0.7,0.831409598
1.9,1.82809638
3.6,3.448673957
6.6,10.08090653
1.8,1.894804446
4.9,8.784535099
2,1.845586628
1.4,1.347295732
0.9,0.997686916
3,3.053297929
1.8,1.748529719
2.3,2.349561332
1.4,1.630195887
0.7,0.701213888
1.5,1.433103647
0.8,0.900625984
1.3,1.248357326
2.1,2.021590982
1.4,1.353106556
2.2,2.233238657
2.3,2.218099999
2.7,2.689770709
1.2,1.402366327
2,1.277218148
2.4,2.399282194
2.1,2.695559296
2.5,3.223096054
3,2.650057964
0.6,0.739219754
1.3,0.831113342
1.8,1.303013111
1.4,1.26427039
8.6,9.870880317
2.2,2.120556513
6,5.451542697
0.8,0.791663885
0.8,0.831650512
0.7,0.831401814
2.2,2.887773101
2.1,2.699441937
4.8,5.639082137
4.9,7.892438498
0.5,0.601888894
1.7,1.664543895
2.4,2.622144776
2.3,2.299077836
17.3,16.17943334
1,0.76556322
7.3,9.504977073
1.1,1.190652018
1.1,0.997457828
0.8,0.899748695
2.8,2.493948784
0.8,0.831883345
1.2,1.261699336
0.8,0.81878579
1.1,1.532395235
1.4,1.336007879
4.6,4.16947
2.8,2.857747285
1,0.997457828
1.4,1.35312887
10.7,11.31749646
3.2,3.165769573
2.1,7.488262651
1.6,1.446662429
1.5,1.539902184
2,2.005823575
6.8,7.091713846
0.7,0.752032497
7.1,7.061688556
0.8,0.821322136
3.4,3.606441899
6,5.585136647
1.7,1.5400195
0.8,0.626968147
2.8,2.348251786
0.9,0.95856922
5.8,5.886653289
1.5,1.353280975
1.8,1.733101246
1.3,1.261765035
5.3,5.457346604
1.4,1.338650747
2.3,2.183338054
0.8,0.820084404
1.4,1.431394434
0.9,0.752377589
5.4,5.249655053
0.7,0.765207385
1.6,1.785194277
11.4,10.7213715
2.6,2.511501519
3.8,3.828175662
1.7,1.731045831
20.7,12.86314432
0.5,0.60160516
1.3,1.347295732
0.7,0.970004971
3,2.977141054
1.2,1.186003366
6.1,5.982017055
4.1,4.392836404
9.9,4.327442779
0.7,1.042186066
2.1,2.413183388
2.2,1.629611698
1.4,1.35312887
1.9,1.842525579
7,6.9687993
4.5,4.406639391
1.5,1.445894284
0.5,0.792367324
2.7,2.705815146
4.1,3.901055488
5.5,5.049259135
14.3,14.54837059
1.7,1.730599879
1.5,1.592683113
1.4,1.276046237
3.2,2.917649063
6.4,6.154520479
3.8,3.32491103
1.5,1.445873638
0.9,1.082655795
1,0.983705262
0.6,0.675585695
7.9,8.590559058
1.8,1.944712536
1.7,1.903671904
0.7,0.818160512
2.3,2.447428093
5.1,4.854603008
1.4,1.402135298
1.3,1.497380279
1.4,1.35338315
0.9,1.02846588
7.1,7.270706827
1.3,1.324348294
1.5,1.465461207
2.4,2.511565391
0.5,0.5436081
0.9,0.905173663
3.7,3.850902433
0.7,0.752644302
5.6,5.756925149
10.3,7.463482723
0.6,0.662654015
1,1.069776532
2.6,2.530874746
2.6,3.22045102
1,1.291442429
0.6,0.739779526
8,10.27794964
1.7,1.649937191
1.4,1.588226403
1.2,1.261925718
1.1,1.21993879
3.5,3.79156692
2.7,2.613086803
0.5,0.614646491
4.6,4.203593757
4.9,4.238487375
0.9,1.112377549
0.5,0.488204305
1.1,1.083858827
2.3,2.202150728
2.2,1.642523302
3.4,3.426339564
2.7,2.688403128
0.8,0.831650512
1.4,1.340242011
2.2,2.186084188
0.8,0.844711957
1.9,1.637727661
1.6,1.634804147
1.9,1.973588646
1.8,2.480628784
1.2,1.247387808
3.3,2.787065017
4.4,4.633746344
3,2.88077164
13.2,13.09506239
0.7,0.752032497
2.3,1.940677777
9.7,9.599800296
1.3,1.35312887
2.4,2.579896276
1.7,1.715355188
1.5,1.445894284
5.1,4.402160321
0.8,0.714849599
8.6,7.377887245
2.9,2.688968825
2.9,2.266984717
1.5,1.490525358
1.5,1.353106556
1.4,1.353457135
0.8,0.997686916
3.2,9.57676788
14.1,14.19981116
4.6,3.703380396
1.2,1.174073036
2.9,2.705046573
1.5,2.271674661
8.2,9.860379583
2.3,1.810444221
0.8,0.91362997
7.5,8.005100302
2.2,2.119366582
1.3,1.35338315
2.5,2.396478127
2.3,2.332225885
3.2,3.088609482
0.7,0.739779526
3.3,3.258927795
1.4,1.431394434
3.6,3.012654632
4.6,4.258107437
2.2,1.366717185
3,1.553434814
2.5,2.677393988
11.8,10.61336588
1.5,1.276312059
2.4,2.448742072
0.6,0.739779526
1.9,1.963099323
1,1.345408264
2.8,2.785770753
4.3,4.214490093
1.9,1.899761639
1.3,1.261765035
1.3,1.261925718
2.4,2.204393002
0.9,0.900052631
3.6,3.612183379
1.7,2.124286887
1.4,2.488964959
6.8,6.764336683
1.9,2.268219368
0.4,0.518474584
1.7,1.431257987
1.4,1.454361084
3.5,3.912376411
0.5,0.662654015
1.7,1.539829597
1.1,0.805283995
2.1,2.103427117
1.4,1.431191716
0.7,0.752644302
3.3,3.352294461
20,14.63577054
2,1.745835056
3.2,3.228433789
1.3,1.261704316
1.3,1.270155132
0.6,0.738963954
1.3,1.495318066
0.7,0.833029516
2.1,1.807929136
1.3,1.523975587
1.2,1.597361958
1.8,1.827146837
1.7,1.634804147
2.5,2.481411268
2.9,2.608278641
0.7,0.832573001
5.6,6.130899043
2.4,2.413270938
0.7,0.765143077
1.5,1.53368677
0.7,0.819144052
1.1,1.069743619
1.4,1.35322102
2.1,2.111735229
0.6,0.6628531
1.9,1.926810595
1.3,1.171952951
0.9,1.125505971
2.3,2.201214648
3.4,2.931704785
1.1,1.011747865
2.8,2.99374247
1.3,1.276046237
2.7,2.848306622
1.2,1.157708089
7,6.838698949
1.9,2.041172868
0.6,0.60289633
4.1,3.86832646
2.6,2.185012027
1.7,1.701804509
2.7,2.608064977
1.6,1.445873638
2,1.396757645
0.8,0.927234036
1.2,1.113302025
0.5,0.589392749
1.9,1.81170921
1.1,1.084066426
0.6,0.739219754
3.1,3.457851652
0.7,0.688372687
1.5,1.492082938
1.4,1.463412713
1.2,1.261765035
2.3,2.381847642
1.2,1.21993879
6.4,6.212708881
1.4,1.334768603
1.2,1.339800408
2.3,2.391685982
3.8,3.718063841
4.2,4.238828976
13,10.26264234
2.6,2.700731426
1.6,1.619768977
1.4,1.445894284
3.1,2.918985884
0.5,0.688372687
1.6,1.382273943
0.9,0.689523728
3.5,3.980745415
0.8,0.87473009
0.6,0.739053783
2.4,2.676678736
0.7,0.675437972
1.3,1.229079486
2.8,2.485550605
1.6,1.539829597
5.2,4.752764767
1,0.98391546
3,3.16473541
1.8,1.811668393
3.5,3.55178085
1,0.997405126
0.9,1.05612
1.8,1.569044174
8,8.365245525
3.4,3.105993619
1.3,1.27614409
0.6,0.675585695
1.6,1.398462026
3.6,3.521434768
8.5,10.70604561
2,2.730896323
3.8,5.889346734
2.6,2.591150861
1.3,0.893113158
3.4,2.682278571
2.3,2.60884657
4.2,3.714167373
1,1.083858827
1.5,1.397051848
4.5,4.388837284
1,0.997425839
1.1,0.954012182
0.7,0.714327026
0.9,0.970170624
9.3,8.227425261
4.4,9.68563738
1.4,1.265607874
6.6,6.473224718
1.8,2.21657546
10,10.88861106
10.5,9.365158532
1.9,1.817266613
0.6,0.675437972
1.9,1.92427044
7.8,6.427636642
1.4,0.980315967
1.4,1.317709975
7.4,7.212362469
2,1.939726081
0.8,0.832190892
5.8,5.346208443
0.8,0.845034535
1.1,1.158474898
